time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,power
00:04:00,0.0,0.0,206,70,69,69,1,48,48,48,0,0,0,39,39,39,48,48,48,48,48,30.24,30.23,0.0,0.0,0.0, nan
00:09:00,0.0,0.0,205,70,70,70,1,48,48,48,0,0,0,39,39,39,48,48,48,48,48,30.24,30.24,0.0,0.0,0.0, nan
00:14:00,0.0,0.0,214,70,70,70,1,48,48,48,0,0,0,39,39,39,48,48,48,48,48,30.25,30.24,0.0,0.0,0.0, nan
00:19:00,0.0,0.0,212,71,71,71,1,48,48,48,0,0,0,39,39,39,48,48,48,48,48,30.24,30.24,0.0,0.0,0.0, nan
00:24:00,0.0,0.0,207,71,70,70,1,48,47,47,0,0,0,39,38,38,48,47,48,47,47,30.24,30.24,0.0,0.0,0.0, nan
00:29:00,0.0,0.0,208,71,70,70,1,48,48,48,0,0,0,39,38,38,48,48,48,48,48,30.24,30.24,0.0,0.0,0.0, nan
00:34:00,0.0,0.0,211,72,71,71,1,47,47,47,0,0,0,38,38,38,47,47,47,47,47,30.24,30.24,0.0,0.0,0.0, nan
00:39:00,0.0,0.0,204,72,72,72,1,47,47,47,0,0,0,38,38,38,47,47,47,47,47,30.24,30.23,0.0,0.0,0.0, nan
00:44:00,0.0,0.0,207,72,72,72,1,47,47,47,0,0,0,38,38,38,47,47,47,47,47,30.24,30.23,0.0,0.0,0.0, nan
00:49:00,0.0,0.0,208,73,72,72,1,47,47,47,0,0,0,39,38,38,47,47,47,47,47,30.24,30.24,0.0,0.0,0.0, nan
00:54:00,0.0,0.0,213,73,72,72,1,47,47,47,0,0,0,38,38,38,47,47,47,47,47,30.25,30.24,0.0,0.0,0.0, nan
00:59:00,0.0,0.0,204,72,72,72,1,47,47,47,0,0,0,38,38,38,47,47,47,47,47,30.24,30.24,0.0,0.0,0.0, nan
